meanZCR,stdZCR,meanSpecCentroid,stdSpecCentroid,meanSpecContrast,stdSpecContrast,meanSpecBandwidth,stdSpecBandwidth,meanSpecRollof,stdSpecRollof,meanMFCC_1,stdMFCC_1,meanMFCC_2,stdMFCC_2,meanMFCC_3,stdMFCC_3,meanMFCC_4,stdMFCC_4,meanMFCC_5,stdMFCC_5,meanMFCC_6,stdMFCC_6,meanMFCC_7,stdMFCC_7,meanMFCC_8,stdMFCC_8,meanMFCC_9,stdMFCC_9,meanMFCC_10,stdMFCC_10,meanMFCC_11,stdMFCC_11,meanMFCC_12,stdMFCC_12,meanMFCC_13,stdMFCC_13,genre
-0.7716644936983919,-0.8413078608713169,-0.5325586635236009,-0.7250896067501131,-0.45333242924714234,-0.30032257244301697,-0.11726923430740133,-0.5322763498077387,-0.3738800473407323,-0.42878947791923483,0.25787987980735294,-0.6836943242133485,0.3036058224610188,-0.23983139425968636,0.183748829935251,-0.40470277165165514,0.1475506536487525,-0.7246104759760723,0.12664802706547762,-0.3426683918411093,-0.0004030908554705781,-0.5308437449411085,-0.11747749455065548,-0.6830931347594955,-0.4557254061170636,-0.6365252937968189,0.28673304713165193,-0.5914517775071174,0.29155688007065006,-0.6574316124425233,-0.04352143133151623,-0.57020658964772,0.2160058860113429,-0.6443136055949733,0.2269582278098093,-0.6784852000365212,Blues
-0.744806605823555,-0.4409129335943739,-0.6889611742776781,-0.4428972679384027,0.08213990123113657,-0.3583045366572084,-0.4460722790861873,-0.637194971966421,-0.6678349824296558,-0.3060573191829643,0.2924565837978139,-0.32717710995678095,0.384953634552618,0.3404140275490881,0.3735893138397669,-0.16113887383503545,0.41077543266406746,-0.3118951296155146,0.1969021415704184,-0.4108963377032755,0.395198005507266,-0.06889865092912051,-0.3783073315821515,-0.24344250052862781,-0.3528495689929039,-0.15878205345987162,0.35437291734948195,-0.39298903081448255,0.6498022031367388,-0.5284331634316752,-0.32989465466461954,-0.7004173527588108,0.47382111163011703,-0.4618970795236237,0.0854643146187723,-0.5066509874145017,Blues
-0.8119947848761407,-0.5126048538221477,-0.7504427605434962,-0.4793539028598951,-0.08951911878990781,-0.49187959662798986,-0.5158647311630433,-0.6298077169604575,-0.7169361698246157,-0.3584059599490631,0.400092521332859,-0.37431305313408547,0.358627560724571,0.3483636763619049,0.21321127587254984,-0.020201133328011656,0.5182142006335964,-0.5119722451656894,0.06534971994916727,-0.1620435104830682,0.6935820346662271,-0.44046951646092314,-0.3138164369826385,-0.378469467852214,-0.11274736575931166,0.09999429609633781,0.33742711261335967,-0.531297906302586,0.742279549839052,-0.4989127879848261,-0.4971306040791632,-0.7565866284061071,0.525863516004729,-0.6307586154133824,-0.05515765118893867,-0.5588127070071303,Blues
-0.7750775025351295,-0.6790845675966269,-0.6622571055354063,-0.6340559996611869,-0.0450085665074198,-0.5518717675744322,-0.513069865797771,-0.7127009241265548,-0.5489997103914731,-0.5448901139873484,0.3889701692622638,-0.5953157957439287,0.04285446687892369,0.37021345010105766,0.6370371332788237,-0.3937851661440708,0.21645224145029396,-0.4766105368214616,-0.05123196152214288,-0.44595728461660866,0.3879299194270444,-0.24446254370467924,-0.49041453624553744,-0.5295647071547034,-0.005791389394115332,-0.3393529515843461,-0.6005245882404803,-0.39160499504104074,0.270402184524077,-0.5402759041542349,-0.8867259632604112,-0.4755905837770755,-0.2889405996506096,-0.2738014207088082,-0.1889140853592255,-0.6619542856481274,Blues
-0.8011647109952194,-0.6608293922829684,-0.7175525498370148,-0.6163848875451048,-0.04585360330937149,-0.5273849275129936,-0.5702201127024165,-0.7355421272890246,-0.6167498626069783,-0.4143341326280001,0.31535032845363054,-0.6154568528288241,0.12524624691262132,0.41210340325575356,0.673651493482441,-0.2471669275111521,0.47683922709142296,-0.3619312529253129,-0.11274828410511833,-0.2395133402614884,0.7022276166286854,-0.2645665574565441,-0.3531464028945028,-0.22674111976106714,0.29620287501081427,-0.3079933492923488,-0.5268997036578826,-0.5268079436345581,0.7555785487872316,-0.5802572548250551,-0.35100447902445053,-0.6502489496587321,0.23902320628828636,-0.4696539740415633,-0.26670369504490393,-0.6742806097133285,Blues
-0.7856178473127625,-0.6249125058260887,-0.7113251952854373,-0.6275725623549275,-0.19029978579576312,-0.4892471207778242,-0.5266305238761262,-0.7368074640728657,-0.6041347888252154,-0.4834167584485811,0.288415413949511,-0.6742978671934281,0.24223494471379683,0.5586848615196605,0.7099245018388353,-0.11847614699235232,0.5985861603974622,-0.549570514173881,-0.23628020855737775,-0.19526469075163488,0.6828603009627412,-0.39025950280133404,-0.3929970547631263,-0.3382416206760839,0.3498847302238247,-0.5070368245957306,-0.4446414617172018,-0.34350568715850094,0.4493758301261791,-0.38590749063521756,-0.49260213930332275,-0.5393675011698588,0.2796426479105358,-0.3357003246707806,0.010978295572316443,-0.5719833139359247,Blues
-0.7868231203824423,-0.6246870908172718,-0.6445647248304589,-0.5929998145824806,-0.12100695597276889,-0.5332373582245054,-0.3893077599183483,-0.4862836312464227,-0.5020557644638936,-0.3912724265424381,0.1939898967169844,-0.422763604450494,0.1932152322893581,0.4723147294518608,0.7041255905714298,-0.08913482337179857,0.3511661092948987,-0.5899137599102198,0.169860946485473,-0.1921720308039796,0.6287093705412259,-0.4714098527267081,-0.08924647187868251,-0.5279942750547614,0.2695808489361324,-0.33620291475168274,-0.1659524705789387,-0.31289737603600654,0.5932518668570951,-0.6487348737403333,-0.6101481444683741,-0.6577659535390961,0.4135036292175052,-0.49250412133254184,-0.19737005041582434,-0.7358619750045686,Blues
-0.5964537157757496,-0.4778843628916437,-0.5264522069394096,-0.5712647740557757,0.1307594642577996,-0.5740644094546969,-0.4710870863720822,-0.6977193390799098,-0.4213119950378884,-0.6377091800074324,0.31254284537571597,-0.44792823326915066,-0.10982084360547106,0.17322457165455063,0.8649151449661426,0.16070704280809833,-0.0129388815043021,-0.5189820955921328,-0.11636766772004975,-0.06732575032236765,0.30928866901106344,-0.29612098705668144,-0.18514828409724624,-0.40572792221177756,-0.041485330132083886,-0.5762015779935925,-0.5776876157829409,-0.4124215039008894,0.3489547493488595,-0.5037264692852089,-0.4150674194862779,-0.7542415558062466,0.41602963890551325,-0.5531414385762288,-0.08108604280907031,-0.7685795069308905,Blues
-0.7325452701723887,-0.6758135223451258,-0.6582651553143224,-0.6784685942670353,-0.05474585794689979,-0.5019548306366943,-0.5933796599063423,-0.6980410142955165,-0.5701251701735142,-0.5909960036926436,0.3845033409287726,-0.6562366474185908,-0.08827497021027791,0.24695048305711187,0.39591656215187376,0.0775701382589915,0.6018588677042322,-0.4921527115361589,-0.12993931931321173,-0.2217276537671964,0.47232454013248554,-0.08562842115076563,-0.35773951551606514,-0.22050651298226587,-0.04078699912345091,-0.49229383187066267,-0.53193047686069,-0.456436988615186,0.4583896785070078,-0.5159630406071318,-0.3941993305534922,-0.5995017727799843,0.42349753062266393,-0.3481850346657933,-0.396933640537696,-0.6710344682986238,Blues
-0.7503751991887584,-0.23373329906245288,-0.36732261010408596,0.00015286824505111873,0.8119567346570182,0.06701304486278303,0.12850714879276492,-0.16253375742123377,-0.1442546913160767,0.3642519115298335,-0.038191827134273604,-0.3020511087203446,0.5185404101259758,-0.4308518109798848,-0.15333142234711028,-0.22872368479901883,0.23646934739008635,-0.4497904905779486,0.41541952008364025,-0.29027000020951754,-0.46914188763417786,1.0,0.009983908057699609,-0.27347766053700306,-0.425422927957966,-0.2669825522177871,-0.16833372562317866,-0.198713504866733,-0.6570902578544557,-0.13667233434343973,-0.6491585071664134,-0.5779661783106402,0.15926735871358016,-0.39627885547198405,-0.12944145353750788,-0.29692572216192437,Blues
-0.82367666232073,-0.59268181986478,-0.47926049754059474,-0.06746787841893886,0.8198847848966206,0.027523374284884383,-0.017407303732893453,0.07826722750082515,-0.2972455264604136,0.4188915644148048,0.13666571835904628,-0.3063987084631603,0.5406847680421653,-0.4933156826400039,-0.08408909606840187,-0.1272442993912295,0.11372571760050859,-0.3476365209152068,0.2147950239032792,0.0745735069635669,-0.5936940390887574,0.30137245687069525,0.13681567807287753,-0.0741552605450051,-0.5873100354113862,0.7181732802510159,-0.25248645834974426,-0.21876404338048894,-0.30127953098584614,-0.5382712565060006,-0.6549269971087492,-0.6756427158847105,-0.4064220703565521,-0.4001421725531602,-0.5671717014671787,-0.45915953424537914,Blues
-0.8449717514124293,-0.6847636018519307,-0.5270666741079716,-0.3770241754730109,0.9621191690470878,-0.1311983609718208,0.018145262552606622,-0.23361547585652964,-0.33110920065766214,0.22063361167852724,0.09638019738027648,-0.5426969975642801,0.5250395738713669,-0.7377800104676142,-0.06990758794076968,-0.33748946045055317,0.12300125483299021,-0.347056415834489,0.3157159012401515,-0.5290630691197855,-0.7115150519127333,0.5806717269106594,0.020913449859308764,-0.23003540738165085,-0.6667035809970696,-0.32662125982688095,-0.5278972088555134,-0.293864878832341,-0.7862556838006391,-0.32196297036527466,-1.0,-0.6665022018519372,-0.15596570125338005,-0.5299407269770007,-0.2638247024145922,-0.5678670263834965,Blues
-0.8629581341445747,-0.3728065492362471,-0.5780074296645034,-0.09219873897648823,0.8871041038249867,-0.11274900848459879,-0.13098066228471783,-0.025409120510150762,-0.4601560237433383,0.3691682324931236,0.06829940181061134,-0.29495167338699646,0.5139635055045594,-0.3134582120653173,-0.2324673000487708,0.12100372816849903,0.1833684938846986,0.07094345720689632,0.327266343183648,-0.008652492788837174,-0.15554672140123516,0.30606079943465114,0.048104808518482256,-0.2263189612371228,-0.24310962468558572,0.5078731919635433,-0.2659058451163602,-0.12604402398255377,-0.27633904936996356,-0.13878109240222924,-0.4949574566100934,-0.5804060547817848,0.040597208785158545,-0.3042110609819251,-0.2096515971731378,-0.42269030592609,Blues
-0.8498565840938721,-0.6383794163431462,-0.5262697928299711,-0.13120797900510983,0.9904581006606561,-0.09152992209724387,-0.001703240751787849,0.012023480078541482,-0.33788193549711165,0.4837885317082511,0.09212967585865361,-0.41192078541673804,0.7098153226821426,-0.5212358982537131,-0.056345615008283056,-0.11308320396517546,0.1018679255073871,-0.2026266236303853,0.44612354914202434,-0.23779250623268555,-0.47657266428030065,0.5121421536663546,0.08306100850187076,-0.15723683840111247,-0.5799356243795466,-0.09751149798277892,-0.3377563042109999,0.14191912473765944,-0.7522412019324689,-0.20827685818372466,-0.8418987612977541,-0.4558518438721335,-0.4204892392807761,-0.35116562079137603,-0.5430328094948548,-0.6635822026475726,Blues
-0.8351151673185571,-0.7831572919799885,-0.5067193775600487,-0.3908431303639809,0.8475252276275649,-0.08267793517517896,0.024753151975782206,-0.25969303133370525,-0.31938347589522087,0.19816675460832966,0.07032994270483583,-0.5139587399644565,0.49062738617320056,-0.40735799627503266,-0.17210811191409348,-0.28615330037650866,0.06648258823746234,-0.27714358400427574,0.5025792176108015,-0.35322109942726554,-0.23462212284026318,0.22901800505741798,0.12099449826078323,-0.1220179900652758,-0.6342988151165486,-0.12288393809656584,-0.14548312845379208,-0.09057987104797371,-0.34474692896287096,-0.42509164053086756,-0.7823992185504014,-0.6859218165463163,-0.22655283297649642,-0.3556343415519059,-0.5770806500610113,-0.5908384616534433,Blues
-0.8095494712443865,-0.8182605580395113,-0.48278890928681206,-0.3464277844133956,0.9119206455754165,-0.12114994062892537,-0.028009520038628333,-0.055432764539853796,-0.31977570161656277,0.2664694236073768,0.20211678287460155,-0.4755775162597825,0.3812160911056479,-0.522847916876266,-0.24234445177959285,-0.5354993259568337,-0.08704691547740845,-0.490581450934618,0.4192740434195146,-0.4073091650305223,-0.583610701957357,-0.12762842688695675,0.18125364568046498,-0.36786607101065916,-0.4297613322246402,0.1709715431348442,-0.33636247491758275,-0.38657804795037265,-0.40978102886441015,-0.6314802264846543,-0.32578983916287796,-0.5267765445039126,-0.37956034762953716,-0.3595137241499857,-0.6576579331185293,-0.6230367423544337,Blues
-0.9022859626249455,-0.8462407893211787,-0.656497964955256,-0.43430242406706465,0.9069857464195978,-0.09673462708087133,-0.18933165105281158,-0.17727379627816542,-0.5562695685289026,0.08062801435366973,0.15755646910645504,-0.5738428486010642,0.5053949675713845,-0.674694650426979,-0.08671644681126822,-0.2838778335634069,0.19045455816224452,-0.5196560701993427,0.3523885194389509,-0.47397596227043604,-0.31810693095985876,0.3376264947553822,-0.0978653012492644,-0.4312076064174073,-0.5807015673707362,-0.21996406536608193,-0.7065116190215011,-0.23914462054502206,-0.5837573484838137,-0.4285946301378043,-0.8423622233104227,-0.43524311500768853,-0.35102866792001586,-0.5028796908477511,-0.6072440764022708,-0.5078608883516437,Blues
